id,slug,name,normalized_name,description,ingredient_kind,foodon_id,wikidata_qid,wikipedia_title,dbpedia_uri,created_at,updated_at
ing-mealdb-888,fine-yellow-cornmeal,Fine Yellow Cornmeal,fine yellow cornmeal,"Fine yellow cornmeal is dried yellow corn ground to a smooth, flour-like consistency, offering a mild sweetness and golden color, ideal for soft cornbread, muffins, pancakes, polenta, or as a light coating for fried foods, providing texture without grittiness. It's more refined than coarse meal, creating a softer crumb in baked goods, and is a versatile staple for various sweet and savory dishes, differing from coarse polenta or corn flour. Key Characteristics: Texture: Finely ground, smoother than traditional coarse cornmeal, but not as powdery as wheat flour or cornstarch. Flavor: Mildly swe",Grain,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-889,sweetened-condensed-milk,Sweetened Condensed Milk,sweetened condensed milk,"Sweetened condensed milk is a dairy product made by evaporating about 60% of the water from cow's milk and then adding sugar to preserve it. This process creates a thick, rich, and very sweet liquid that is shelf-stable and used in a wide variety of desserts and baked goods, like cakes, pies, and candies. What it is Concentrated milk: Most of the water is removed from the milk, making it much thicker than regular milk. Added sugar: Sugar is added for sweetness and as a preservative, making the product shelf-stable until opened. Rich flavor: The gentle heating process can also cause some natura",Dairy,FOODON_03304384,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-890,orange-juice,Orange Juice,orange juice,"Orange juice (OJ) is a popular, vitamin C-rich liquid extracted from oranges, made by squeezing or pressing the fruit, available fresh or from concentrate, with pulp or without, and often fortified with calcium/vitamin D, serving as a refreshing drink that can support immunity and gut health. It's a key part of many diets, offering potassium, flavonoids, and other nutrients, though pure, unsweetened versions are best for health benefits. Key characteristics: Source: Extracted from oranges (like Valencia, Navel, Blood oranges). Production: Squeezed, sometimes reamed, processed (pasteurized for ",Drink,FOODON_03301103,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-891,high-heat-cooking-oil,High Heat Cooking Oil,high heat cooking oil,"For high-heat cooking like searing, roasting, and deep-frying, use oils with a smoke point above 400°F (204°C), with top choices being Avocado oil, Peanut oil, Canola oil, Sunflower oil, and refined oils like safflower or rice bran, as they resist breaking down and smoking, ensuring better flavor and safety. Refined versions of oils like avocado and sunflower typically offer higher heat stability than their unrefined counterparts, though extra virgin olive oil can work for medium-high heat.",Sauce,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-892,seasoned-rice-vinegar,Seasoned Rice Vinegar,seasoned rice vinegar,"Seasoned rice vinegar is regular rice vinegar that has been mixed with added sugar and salt, giving it a sweeter, more balanced flavor than unseasoned versions. It is a convenient condiment used to enhance dishes with a mix of sweet, salty, and tangy notes, and is commonly used for sushi rice, salad dressings, and dipping sauces. Key characteristics Added ingredients: It is a blend of rice vinegar with added sugar and salt, and sometimes includes sake or MSG. Flavor profile: The additions create a sweeter, more balanced, and less sharp taste compared to plain rice vinegar. Uses: It is frequent",Dressing,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-893,napa-cabbage,Napa Cabbage,napa cabbage,"Napa Cabbage | Frieda's LLC - The Branded Produce CompanyNapa cabbage is a type of Chinese cabbage with a mild, sweet flavor and a tender, slightly crinkly texture that resembles romaine lettuce. It is a versatile vegetable used in many Asian dishes, such as soups, stir-fries, dumplings, and is a key ingredient in Korean kimchi. Characteristics Appearance: It forms an oblong or oval head of tightly packed, pale green leaves with a thick, white stem. The inner leaves are often a pale yellow. Flavor and texture: It has a mild, sweet flavor that becomes even sweeter when cooked. The texture is mo",Root Vegetable,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-894,cilantro-leaves,Cilantro Leaves,cilantro leaves,"Cilantro leaves are the vibrant green, aromatic leaves and stems of the coriander plant (Coriandrum sativum), a member of the parsley family, known for its distinct pungent, citrusy, herbaceous flavor, essential in Mexican, Asian, and Latin American cuisines, often used fresh as a garnish or flavoring, while the plant's seeds are called coriander and used as a spice. Key characteristics: Flavor: Strong, bright, and pungent; some people perceive it as soapy due to genetics. Appearance: Delicate, flat leaves, similar to flat-leaf parsley. Other names: Fresh coriander, Chinese parsley, Mexican pa",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-895,silken-tofu,Silken Tofu,silken tofu,"Silken vs. Regular Tofu: Know the DifferencesSilken tofu is a very soft, smooth, custard-like tofu with high water content, made by coagulating soy milk but leaving it unpressed, resulting in a delicate, jelly-like texture that doesn't hold its shape like firm tofu. Also called Japanese-style or soft tofu, it's perfect for blending into creamy vegan sauces, smoothies, desserts, dips, and soups, or for gentle heating in dishes like miso soup, but requires careful handling. Key Characteristics: Texture: Extremely smooth, delicate, wobbly, and silky; almost liquid when not set. Production: Made f",Legume,FOODON_00005541,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-896,chinese-sesame-sauce,Chinese Sesame Sauce,chinese sesame sauce,"Chinese sesame sauce, or zhima jiang (芝麻酱), is a rich, nutty, savory paste made from toasted sesame seeds, distinct from lighter Middle Eastern tahini by its deeper flavor from roasting and often coarser texture, used as a base for dips, dressings (like for Dan Dan noodles or cold vegetables), marinades, and hot pot sauces, blending savory soy sauce with vinegar, garlic, and sugar. Key characteristics: Ingredients: Primarily toasted sesame seeds (white or black), but store-bought versions often add soy sauce, vinegar, sugar, water, and oils. Flavor: Deeply nutty, savory, earthy, and slightly b",Sauce,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-897,unsalted-beef-stock,Unsalted Beef Stock,unsalted beef stock,"Unsalted beef stock is a rich, savory liquid made from simmering beef bones and meat with vegetables (like carrots, celery, onion) and herbs, but without any added salt, allowing cooks complete control over seasoning in dishes like soups, stews, gravies, and sauces. It provides a deep beef flavor base and often contains natural seasonings (like pepper, thyme) but no MSG or artificial flavors, making it a healthy, versatile cooking ingredient. Key Characteristics: No Added Salt: The defining feature, letting you adjust saltiness to your recipe. Rich Flavor: A concentrated beef taste from slow s",Sauce,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-898,shaoxing-wine,Shaoxing Wine,shaoxing wine,"Shaoxing wine (紹興酒) is a famous Chinese rice wine from Shaoxing, made from fermented glutinous rice, water, and wheat-based yeast, used for both drinking and cooking to add deep, complex, slightly sweet, and savory flavors to dishes like stir-fries, marinades, and braises, providing authentic restaurant taste. It's a key ingredient in Chinese cuisine, acting similarly to sherry or sake but with its unique profile, balancing fats and salt, and is known for its amber color and strong aroma. Key Characteristics & Uses: Origin: Shaoxing, Zhejiang Province, China, with over 2000 years of history. I",Drink,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-899,mung-bean-sprouts,Mung Bean Sprouts,mung bean sprouts,"Mung bean sprouts are crisp, crunchy shoots grown from germinated mung beans, a popular legume in East and Southeast Asian cuisine, valued for their mild, nutty flavor and texture. They are white or ivory with small yellow-green leaves, high in water, fiber, vitamins (C, K, B), and minerals, and can be eaten raw in salads or cooked in stir-fries, soups, and noodles, offering a healthy, low-calorie addition to many dishes.",Legume,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-900,chinese-long-beans,Chinese Long Beans,chinese long beans,"Chinese long beans, also known as yardlong beans or snake beans, are long, slender legumes (related to black-eyed peas) with a mildly sweet, grassy flavor, used widely in Asian cooking for stir-fries, curries, and soups, valued for their crisp texture and ability to hold up well in cooking. They can grow very long (up to a yard) but are best harvested when pencil-thin, and unlike regular green beans, they are stringless and have a unique delicate taste. Key characteristics Appearance: Very long (up to 3 feet), thin, cylindrical green pods with smooth skin. Flavor: Grassy, slightly sweet, and e",Legume,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-901,dried-chillies,Dried Chillies,dried chillies,"Dried chillies are fresh chili peppers that have had their moisture removed through sun-drying, air-drying, or smoking, concentrating their vibrant color, intense heat, and complex, earthy, or fruity flavors, making them a staple spice in global cuisines for adding depth to dishes like moles, curries, and sauces. Unlike fresh, dried chillies offer a longer shelf life and transform into unique ingredients, with examples like smoky chipotles (smoked jalapeños) or rich, raisin-flavored Pasillas, notes Mextrade. Key Characteristics & Uses Flavor Transformation: Drying brings out new tastes—sweet, ",Legume,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-902,chicken-bouillon-powder,Chicken Bouillon Powder,chicken bouillon powder,"Chicken bouillon powder is a concentrated seasoning made from dehydrated chicken stock, fat, and salt, along with other flavorings. It's a convenient way to add a rich, savory chicken flavor to dishes like soups, stews, sauces, and marinades, and can be used as a shortcut to make instant chicken broth by dissolving it in hot water. What it is A dry powder made from concentrated chicken stock. Often contains salt, chicken fat, and various seasonings and flavor enhancers, such as MSG, onion powder, and spices. Available in powdered, granulated, or cube form. How it's used As a seasoning: Adds a ",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-903,egg-roll-wrappers,Egg Roll Wrappers,egg roll wrappers,"Egg roll wrappers are thick, doughy wrappers made from wheat flour and eggs, designed to be deep-fried until golden, crispy, and chewy. They are distinct from the thinner wrappers used for spring rolls and are typically found in the refrigerated or frozen sections of grocery stores. Their main ingredients are flour, water, and eggs, along with salt and other additives for preservation. Characteristics and ingredients Thick and chewy: Unlike the delicate skin of spring rolls, egg roll wrappers are noticeably thicker and have a chewier texture once cooked. Pebbled texture: They often have a slig",Dairy,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-904,plum-sauce,Plum Sauce,plum sauce,"Plum sauce is a sweet and sour condiment, traditionally used in Cantonese cuisine, made from plums, sugar, vinegar, and spices like ginger and chili. It is a versatile sauce used as a dip for fried foods, a glaze for roasted meats, or a sauce for stir-fries. What it is Flavor Profile: It has a complex, sweet, and tangy flavor that balances the palate. Ingredients: The core ingredients are sweet plums, sugar, vinegar, and salt. Recipes often add ginger, chili peppers, and other spices or fruits like apple, peach, or apricot. Appearance: It is a viscous, light-brown sauce. How it's used Dipping ",Sauce,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-905,chilli-bean-paste,Chilli Bean Paste,chilli bean paste,"Chilli bean paste, also known as Toban Djan or Doubanjiang, is a spicy, savory Chinese condiment made from fermented broad beans (fava beans) and chili peppers, often with soybeans, garlic, and salt, crucial in Sichuan cuisine for dishes like Mapo Tofu, offering a complex, umami, earthy flavor with a warming heat. It ranges in texture from chunky to smooth and deepens in flavor with age, developing a rich, deep red or purplish hue.",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-906,snow-peas,Snow Peas,snow peas,"Snow peas are a type of edible-pod pea with flat pods and undeveloped, tiny seeds inside, known for their crisp texture and subtly sweet flavor, often used in stir-fries or eaten raw; they are also called mangetout and harvested when young and tender, distinct from sugar snap peas which have rounder, thicker pods.",Root Vegetable,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-907,pineapple-chunks,Pineapple Chunks,pineapple chunks,"Pineapple chunks are thick, solid pieces of pineapple fruit, cut into cubes or irregular shapes, used in various dishes or enjoyed as a snack, but they are also famously known as retro, hard-boiled sweets (aka Pineapple Cubes) with a distinct pineapple flavor and a chewy center, popular in the UK",Fruit,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-908,pineapple-juice,Pineapple Juice,pineapple juice,"Pineapple juice is a tangy, sweet, golden beverage made by pressing the liquid from fresh or canned pineapples, packed with Vitamin C, manganese, antioxidants, and enzymes like bromelain, used as a refreshing drink, cocktail base (like Piña Colada), or even as a meat tenderizer, known for its tropical flavor and potential anti-inflammatory properties.",Drink,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-909,dried-shrimp,Dried Shrimp,dried shrimp,"Dried shrimp are small, sun-dried shrimp with a concentrated, salty, and savory (umami) flavor, used as a flavor base in many Asian, African, and Latin American cuisines for dishes like stir-fries, soups, and pastes, often rehydrated before use but sometimes used whole or ground for snacks and seasonings. They come in various sizes, with larger ones often being higher grade and smaller ones used whole, imparting intense seafood flavor to dishes.",Fish,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-910,buckwheat-flour,Buckwheat Flour,buckwheat flour,"Buckwheat flour is a nutritious, naturally gluten-free flour milled from the triangular seeds of the buckwheat plant, related to rhubarb, not wheat, known for its earthy, nutty, slightly sour flavor, perfect for pancakes (like French galettes), noodles (soba), and as a wheat flour substitute in baking for added protein and fiber. Key Characteristics Gluten-Free: Ideal for celiac diets or gluten-free baking. Flavor Profile: Distinctive earthy, nutty, and slightly bitter taste. Nutrient-Rich: High in protein, fiber, and minerals, with antioxidants. Appearance: Greyish-brown, sometimes with dark ",Legume,FOODON_03309980,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-911,split-peas,Split Peas,split peas,"Split peas are dried, hulled, and split halves of field peas (the same plant as fresh peas) that cook quickly and creamy, offering a nutritious, high-protein, high-fiber pulse, available in green (sweeter) and yellow (milder) varieties, commonly used in soups and stews. Key characteristics Origin: They are mature peas harvested, dried, and then split in half along their natural seam. Types: Green split peas are sweeter, while yellow split peas are milder and starchier. Cooking: Their split form means they cook much faster and don't require pre-soaking, turning soft and creamy. Nutrition: Rich ",Legume,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-912,ground-sugar,Ground Sugar,ground sugar,"Ground sugar refers to sugar that has been milled into a fine powder, most commonly known as powdered sugar, icing sugar, or confectioners' sugar, used for frostings, glazes, and dusting; it's typically granulated sugar blended with a small amount of starch (like cornstarch) to prevent caking and create a smooth, clump-free texture, essential for baking and decorating. Types of Ground Sugar Powdered/Icing Sugar: Granulated sugar ground extremely fine, usually with added starch (cornstarch) for anti-caking, perfect for smooth frostings and dusting. Caster Sugar (Superfine Sugar): A finer grind ",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-913,speculaas-spice-mix,Speculaas Spice Mix,speculaas spice mix,"Speculaas spice is a warm, fragrant blend of ground spices, primarily cinnamon, cloves, nutmeg, ginger, and cardamom, with common additions like aniseed, white pepper, coriander, and mace, creating the distinctive flavor for Dutch/Belgian speculaas cookies (or speculoos) enjoyed during holidays. It offers a sweet yet spicy profile, perfect for autumn baking, but is versatile enough for desserts and even savory dishes, with recipes varying slightly by baker, much like pumpkin pie spice but unique.",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-914,almond-paste,Almond Paste,almond paste,"Almond paste is a thick, spreadable baking ingredient made from finely ground almonds, sugar (often equal parts or slightly more almonds), and a binder like egg whites, corn syrup, or water, giving it a slightly coarse, nutty texture. It's a versatile filling for pastries (croissants, tarts), cookies, cakes, and even chocolates, distinct from smoother, sweeter marzipan because of its higher almond content and coarser texture, making it less pliable for decorative molding.",Nut,FOODON_03305617,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-915,dutch-stroop,Dutch Stroop,dutch stroop,"Dutch stroop (pronounced ""strohp"") simply means syrup in Dutch, but it refers to a specific, thick, caramel-like syrup made from sugar beet or cane sugar, used as the sweet, gooey filling in the famous stroopwafels, or syrup waffles, which are two thin waffles sandwiched together with this rich filling. Traditionally, stroop has a deep, molasses-like flavor, offering a complex sweetness rather than just pure sugar, and it's perfect for warming over a hot drink to soften. Key Characteristics of Stroop: Source: Traditionally derived from sugar beet syrup or reduced treacle, sometimes with added ",Dressing,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_00004512,00-white-wheat-flour,00 white wheat flour,00 white wheat flour,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_00004512,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540009,00090-buckwheat-efsa-foodex2,00090 - buckwheat (efsa foodex2),00090 buckwheat efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540009,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540096,00960-groats-efsa-foodex2,00960 - groats (efsa foodex2),00960 groats efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540096,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03400649,01-fruits-ccpr,01 fruits (ccpr),01 fruits ccpr,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03400649,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540103,01030-bulgur-efsa-foodex2,01030 - bulgur (efsa foodex2),01030 bulgur efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540103,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540104,01040-semolina-efsa-foodex2,01040 - semolina (efsa foodex2),01040 semolina efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540104,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03401222,0110000-citrus-fruit-ec,0110000 - citrus fruit (ec),0110000 citrus fruit ec,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03401222,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540129,01290-pumpernickel-efsa-foodex2,01290 - pumpernickel (efsa foodex2),01290 pumpernickel efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540129,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03401224,0130000-pome-fruit-ec,0130000 - pome fruit (ec),0130000 pome fruit ec,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03401224,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03401225,0140000-stone-fruit-ec,0140000 - stone fruit (ec),0140000 stone fruit ec,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03401225,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540142,01420-matzo-efsa-foodex2,01420 - matzo (efsa foodex2),01420 matzo efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540142,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540143,01430-tortilla-efsa-foodex2,01430 - tortilla (efsa foodex2),01430 tortilla efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540143,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540144,01440-roti-efsa-foodex2,01440 - roti (efsa foodex2),01440 roti efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540144,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540145,01450-chapati-efsa-foodex2,01450 - chapati (efsa foodex2),01450 chapati efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540145,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03400680,015-pulses-vd-ccpr,015 pulses (vd) (ccpr),015 pulses vd ccpr,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03400680,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03401267,0160000-miscellaneous-fruit-ec,0160000 - miscellaneous fruit (ec),0160000 miscellaneous fruit ec,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03401267,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540162,01620-rusk-efsa-foodex2,01620 - rusk (efsa foodex2),01620 rusk efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540162,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540169,01690-pretzels-efsa-foodex2,01690 - pretzels (efsa foodex2),01690 pretzels efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540169,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540171,01710-breadcrumbs-efsa-foodex2,01710 - breadcrumbs (efsa foodex2),01710 breadcrumbs efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540171,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540172,01720-croutons-efsa-foodex2,01720 - croutons (efsa foodex2),01720 croutons efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540172,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540193,01930-gnocchi-efsa-foodex2,01930 - gnocchi (efsa foodex2),01930 gnocchi efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540193,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540196,01960-couscous-efsa-foodex2,01960 - couscous (efsa foodex2),01960 couscous efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540196,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03400692,02-breakfast-cereals-efg,02 breakfast cereals (efg),02 breakfast cereals efg,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03400692,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03400650,02-vegetables-ccpr,02 vegetables (ccpr),02 vegetables ccpr,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03400650,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03401229,0220000-bulb-vegetables-ec,0220000 - bulb vegetables (ec),0220000 bulb vegetables ec,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03401229,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03400686,023-oilseed-so-ccpr,023 oilseed (so) (ccpr),023 oilseed so ccpr,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03400686,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03401230,0230000-fruiting-vegetables-ec,0230000 - fruiting vegetables (ec),0230000 fruiting vegetables ec,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03401230,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540237,02370-biscuits-efsa-foodex2,02370 - biscuits (efsa foodex2),02370 biscuits efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540237,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03401231,0240000-brassica-vegetables-ec,0240000 - brassica vegetables (ec),0240000 brassica vegetables ec,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03401231,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540244,02440-speculaas-efsa-foodex2,02440 - speculaas (efsa foodex2),02440 speculaas efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540244,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540247,02470-wafers-efsa-foodex2,02470 - wafers (efsa foodex2),02470 wafers efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540247,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540249,02490-eclair-efsa-foodex2,02490 - éclair (efsa foodex2),02490 eclair efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540249,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540250,02500-beignets-efsa-foodex2,02500 - beignets (efsa foodex2),02500 beignets efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540250,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540251,02510-profiterole-efsa-foodex2,02510 - profiterole (efsa foodex2),02510 profiterole efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540251,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540252,02520-croquembouche-efsa-foodex2,02520 - croquembouche (efsa foodex2),02520 croquembouche efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540252,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540253,02530-gougere-efsa-foodex2,02530 - gougere (efsa foodex2),02530 gougere efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540253,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540254,02540-cakes-efsa-foodex2,02540 - cakes (efsa foodex2),02540 cakes efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540254,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03401233,0260000-legume-vegetables-ec,0260000 - legume vegetables (ec),0260000 legume vegetables ec,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03401233,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540266,02660-muffins-efsa-foodex2,02660 - muffins (efsa foodex2),02660 muffins efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540266,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03400688,027-herbs-hh-ccpr,027 herbs (hh) (ccpr),027 herbs hh ccpr,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03400688,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03401234,0270000-stem-vegetables-ec,0270000 - stem vegetables (ec),0270000 stem vegetables ec,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03401234,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540276,02760-buns-efsa-foodex2,02760 - buns (efsa foodex2),02760 buns efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540276,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540277,02770-croissant-efsa-foodex2,02770 - croissant (efsa foodex2),02770 croissant efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540277,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03400689,028-spices-hs-codex,028 spices (hs) (codex),028 spices hs codex,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03400689,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03401235,0280000-fungi-ec,0280000 - fungi (ec),0280000 fungi ec,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03401235,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
